commentaire,note
"Ils vont dur du vrai sauna de la salle de cinéma de personnes qui bâillent et quittent une heure.Mon voisin dit que son conjoint arrive.Le film perturbe l'esprit, oui, c'est vrai, mais pour pouvoir comprendre complètement que vous auriez une feuille de crayon pour remarquer toutes les phases des rêves qui n'aiment pas tout ce qui est déçu, après avoir vu le positif critique que je ne comprends pas, ça ne peut pas être seul avec mon petit ami n'a rien compris lol lol",0
"Archi a déçu de ce grand produit La Francaise Jamel a réussi à se déchirer, mais heureusement parce qu'elle reste cinématographique",0
"Clear Sonic ne sera pas une année de cinéma, car le premier film est un divertissement familial qui suit les spécifications qui sont clairement marquées que Kitsch Parfois - - - -Icon, qui Doit Beaucop Surjeu Un Jim Carrey Roue Libre Générique Visuel Sega des Ninets la La la Scène Post Générique la Marvel Donnaire Donnaire Même Curieusement Voir Shire Laister Verveau",0
"Essayons d'être un court métrage est magnifique, mais chercher un scénario de force irritant dans toutes les directions, sans rien développer correctement.Nous chaînons les erreurs de goût des spoilers de la voix - ce ne serait pas nécessaire.Un laser Dodge laser The Matrix Luke, The Milk Drinks, une créature répugnante Chewbacca qui hésite à devenir une végétarienne-leia que Superman Big Plays, joue Superman Big Big Big.Mechanch qui décède Yoda, qui est très très laid",0
"Le troisième opus gallic, l'écran usé de cet astérix aux Jeux Olympiques, est plus faible, le film de surface pré-fermenté les plus ennuyeux du plus ennuyeux correspond aux situations de bande dessinée pseudo comme humour français, qui est une vague histoire d'amour avec des filigranes sans intérêt frappant dans la mise en scène de son film.Dans son casting aussi, il m'est malheureusement difficile de trouver de vraies incarnations, un certain sens étrange dans le précédent Opus Cornillac Depardieu ne fait des tonnes pour rien que Poelvoorde soit amusé.",0
Un journaliste débutant vit sur l'effort de sa variation mentionnée de la vie terrible des étudiants avec un ridicule Drew Barrymore,0
"Afin d'amuser les enfants dans l'après-midi pluvieux, pourquoi pas, mais un film budgétaire de la démence de l'un des films français les plus chers qui ont été produits, attendait la qualité proportionnelle.Malheureusement, les leçons de mathématiques sont plutôt une tangente par rapport à l'humour de la médiocrité avec une histoire basse du plafond, ceux qui lisent sont lus pour les bandes dessinées pas si jeunes qu'elles avaient un film très drôle, mais les acteurs sont principalement absorbés parce que cet opus Depardieu est, les Plus d'Obelix très rêveur Edouard Baer veut que le côté IMBU Dulle ne semble pas beaucoup demander un jeu d'amour Transi qui veut participer à la conquête de belles scènes de la marshmallow - Chumor ne dit pas enfin beaucoup de positif, sinon ce film reste divertissant, Mais bon, même drôle est loin",0
"Un film très moyen, mais des étoiles de casting, mais un jeu d'acteur mal exploité est regrettable.Les effets spéciaux ne sont pas mauvais, mais il y a aussi un film bas pour les machines à scénarios qui peuvent être vus rapidement",0
"Pour être honnête, très déçu, j'ai raté que je ne m'attendais pas.C BOF préfère que l'autre suive encore mieux",0
"Sachez bien qu'Asterix aux Jeux olympiques est l'un des films français qui crachent davantage sur le fait que ce n'est pas un bon film, mais ne dirait pas non plus que c'est l'un des pires films français parce qu'il soulève des propriétés pour la La première fois qui ne sont pas vus qui ne sont pas vus pourquoi le film est réalisé, puis vérifié au fil du temps. J'ai commencé peu de compréhension, puis le film d'humour est assez difficile. Certains acteurs sont mauvais. Un moment Jamel Debbouze, qui inverse inutilement les acteurs Clovis Cornillac, qui remplace Christian Clavier dans le rôle d'Astérix, mais son prédécesseur dans la mission Asterix Cleopatra Gérard Depardieu Obélix tient toujours Jean Pierre Cassel RIP, Claude Rich Too remplacé. Le rôle panoramix n'est pas mauvais, Franck Dubosc AssuranceTourix est difficile à reconnaître d'autres acteurs principaux, Benoit Poelvoorde trop silencieux, la taille est très bonne dans la mission Asterix Cléopâtre est bien gâchée parce qu'elle est vraiment chère, coûte plus ce qui est mais L'un des films français les plus chers, c'est donc dommage car c'était vraiment potentiellement. Ici, ce n'est pas que je recommande de dire non, ce film, mais pas trop violent, sans dire que ce n'est pas bon dans le cinéma français",0
"Vous devez filmer un non-sens bien, bien-écrivain, regardons le bon moment pour les vrais fans",0
"Adore Michel Houellebecq maintenant, suivez la nouvelle lettre que l'atmosphère est trop lente que José Garcia joue très bien que son habitude",0
"est médiocre, mais vraiment médiocre comment Disney Ria peut manquer ce point s'il peut sécher une saga comme un sérieux mythique",0
"Faire un film très mangée avec des histoires complètes parmi des histoires qui auraient mis à jour la dernière action du film Action jusqu'à présent, une ballade fantastique que je resterai à la hauteur de cette fin, ce qui fait parler à tout le monde alors que tout le côté pseudoélitique des gens qui comprenaient Le film aime particulièrement",0
"Frederic Forestier Thomas Langman a reconnu le film La Manier Alain Chabat, ce qui est très bon, mais malgré le grand film de casting, les grands paramètres standard tels que les villageois d'acteurs qui n'ont pas cultivé ce nom ont été plus échoués.",0
"L'été absolument pathétique a également été sélectionné pour César Cornillac, mais est un scénario qui a assuré cette maqurade indigeste",0
"Tout dans une prison va des gens très originaux comme Stéphane Guillon, la chanson française classique chante n'est pas une pause de prison pour eux-mêmes pour survivre.Je ne sais pas ce qu'est un film C.Membre des autres cas de l'autre cas est amené dans le film",0
"Perdre du temps beaucoup de tension pour la finale Rien de tous les écrans ne sont pas déçus du réalisateur frauduleux, que nous avons roulé en farine parce qu'ils voient dans le gâteau",0
"Film ne contenait presque rien d'albums originaux est une honte, car même les mauvaises aventures qu'elle est tombée dans des moments très drôles, mais malgré ce film, beaucoup plus d'esprit rapproche des bandes dessinées que toujours avec ses références cinématographiques, qu'elle n'est pas difficile à Putain si les jeux de mots que ses acteurs ne sont jamais en bon état, ne comprenez pas pourquoi le film est assassiné par la critique afin qu'ils aient certainement des erreurs, mais cela ne mérite pas que les décors soient des effets spéciaux. Il n'y a pas d'action qui rarement est que les cinéastes français enlèvent les doigts que les acteurs sont sympathiques, ils collent très bien leurs personnages Gégé Clovis Cornillac sont parfaits obélix astérix frank dubosc Excellent Benoît Poelvoorde US Soulevé L'équipe de Kameo est aussi difficile que je ne suis pas heureuse de voir le pilote de Michaël Schumacher de Tony Parker que je ne suis pas heureux de voir Debbouze Zidane",0
"Le film n'a pas d'usage les effets spéciaux sont impolis, même les acteurs jouent assez bien qu'il est certainement original en vue d'un scénario, mais surtout n'est pas un sens du sens",0
"Voici un film que l'appel des surfaces est long à commencer tandis que le film est court seul.Une partie de film est très facile à effrayer.La fin ne le comprend pas, mais pas au-dessus",0
"J'ai attendu un petit archi avant de voir les critiques qu'il avait, mais en fin de compte, il s'est avéré que personne n'était vrai que l'histoire que nous pouvons raconter est sans originalité décevante, mais les quelques blagues Franck Dubosc de Cornillac Depardieu sont le principal problème que ce film est également l'anachronisme parle de quelque chose dans lequel cette chose n'existait pas dans Astérix.Il y en avait un couple, mais le dossier est plus Benoît Poelvoorde chaque minute est très difficile ou même insupportable dans le film est plus intrigue par rapport au livre de star, donc seulement pour les quelques secondes de la véritable humour dans Asterix, les Jeux olympiques qui ont exercé un film",0
"Pire film All Star Wars mal fait scénario zéro est dommage pour la saga avec plus de choses qui sont faites à partir d'un autre film comme Harry Potter avec Mirror Rei, Mirror utilise pour demander qui ces parents comme Harry quand Mirror sont ses parents voient la différence que Rei voit Même si Harry ne voit vraiment pas ses parents",0
"J'ai adoré Leçon Piano J'étais modérément convaincu de la star de Light.Bonne fumée sacrée, je ne suis pas convaincue non plus.Ce n'est pas terrible non plus.Il y a des idées, mais la sauce ne le prend pas vraiment dans toutes les directions, mais ce n'est pas de bon côté quand il y a encore plus d'efforts réussis, s'il est encore plus réussi à créer une atmosphère toxique, les acteurs sont bons.",0
Réessayer dans le registre Gore pour certains,0
"Vrai, dites-moi bien pire que tout ce qui n'est pas mauvais, mais trop est que la fin est trop ennuyeuse",0
"Très déçu par le film pour moi n'est pas édité, mais absolument rien contre John Malkovich, mais la sauce n'aimait pas tout au début.Ce début si original, mais dans le film est très mal tourné.Les personnages sont un film désagréable de l'atmosphère devient insupportable pour moi de voir jusqu'à la fin, mais aurait la fin pour ceux qui ont le sentiment qu'ils ont le sentiment de ce qu'est le chaos, ce que ces personnages ont bien présenté parce que je ne continue pas Arrivez et n'avancez pas",0
